input,output
0.09999999999998122,-2.302585092916826
0.19999999999998122,-1.6094379123567868
0.2999999999999812,-1.2039728043791509
0.39999999999998126,-0.9162907317967944
0.49999999999998124,-0.6931471805599453
0.5999999999999812,-0.5108256238191743
0.6999999999999812,-0.35667494383271225
0.7999999999999812,-0.2231435512368258
0.8999999999999811,-0.10536051564684636
0.9999999999999811,0.0
1.0999999999999812,0.09531017981347499
1.1999999999999813,0.18232155674078676
1.2999999999999814,0.26236426440827426
1.3999999999999815,0.33647223667904436
1.4999999999999816,0.40546510806484637
1.5999999999999817,0.47000362932313156
1.6999999999999817,0.5306282511533456
1.7999999999999818,0.5877866649131098
1.899999999999982,0.6418538861774953
1.999999999999982,0.6931471805599453
2.099999999999982,0.7419373447340438
2.199999999999982,0.7884573603734292
2.299999999999982,0.8329091228659601
2.399999999999982,0.8754687373007402
2.4999999999999822,0.9162907318238414
2.5999999999999823,0.9555114449682269
2.6999999999999824,0.993251773038817
2.7999999999999825,1.0296194172389965
2.8999999999999826,1.0647107369326803
2.9999999999999827,1.0986122886247982
3.0999999999999828,1.1314021115681734
3.199999999999983,1.163150809883083
3.299999999999983,1.193922468554443
3.399999999999983,1.2237754317132965
3.499999999999983,1.2527629686004496
3.599999999999983,1.2809338454730606
3.6999999999999833,1.3083328196591213
3.7999999999999834,1.3350010667374457
3.8999999999999835,1.360976553177178
3.9999999999999836,1.3862943611198906
4.099999999999984,1.4109869737500949
4.199999999999983,1.4350845252939937
4.299999999999983,1.4586150226916972
4.399999999999983,1.4816045409333787
4.499999999999982,1.5040773968599064
4.599999999999982,1.5260563034259094
4.6999999999999815,1.547562508775205
4.799999999999981,1.5686159178606889
4.899999999999981,1.5892352051668923
4.9999999999999805,1.6094379123837899
5.09999999999998,1.6292405397834018
5.19999999999998,1.6486586255281752
5.299999999999979,1.6677068206275945
5.399999999999979,1.686398953598765
5.499999999999979,1.704748092198646
5.599999999999978,1.7227665977989441
5.699999999999978,1.7404661748761932
5.799999999999978,1.7578579174926277
5.899999999999977,1.7749523508642837
5.999999999999977,1.7917594691847454
6.0999999999999766,1.8082887712162772
6.199999999999976,1.8245492921281203
6.299999999999976,1.8405496334316038
6.3999999999999755,1.8562979904430297
6.499999999999975,1.8718021769345672
6.599999999999975,1.8870696491143895
6.699999999999974,1.9021075264301608
6.799999999999974,1.9169226122732428
6.899999999999974,1.9315214116377644
6.999999999999973,1.9459101491603958
7.099999999999973,1.9600947840834424
7.199999999999973,1.9740810260330066
7.299999999999972,1.9878743481906063
7.399999999999972,2.0014800002190674
7.499999999999972,2.014903020573078
7.599999999999971,2.0281482472973913
7.699999999999971,2.0412203288750375
7.7999999999999705,2.0541237337371236
7.89999999999997,2.06686275953465
7.99999999999997,2.0794415416798357
8.09999999999997,2.091864061617983
8.199999999999969,2.1041341543100405
8.299999999999969,2.1162555147881235
8.399999999999968,2.1282317058539393
8.499999999999968,2.14006616352384
8.599999999999968,2.151762203251643
8.699999999999967,2.163323025629565
8.799999999999967,2.174751721493324
8.899999999999967,2.1860512767675524
8.999999999999966,2.1972245774198518
9.099999999999966,2.2082744134959826
9.199999999999966,2.2192034839858548
9.299999999999965,2.2300144001837765
9.399999999999965,2.24070968933515
9.499999999999964,2.251291798583295
9.599999999999964,2.2617630984206345
9.699999999999964,2.2721258855321564
9.799999999999963,2.2823823857268377
9.899999999999963,2.2925347571170107
9.999999999999963,2.302585092943735
