input,output
0.09999999999998122,-3.321928094775958
0.19999999999998122,-2.3219280947758225
0.2999999999999812,-1.7369655942429791
0.39999999999998126,-1.3219280947757546
0.49999999999998124,-1.0
0.5999999999999812,-0.736965594242934
0.6999999999999812,-0.5145731726768036
0.7999999999999812,-0.32192809477572093
0.8999999999999811,-0.15200309342920929
0.9999999999999811,0.0
1.0999999999999812,0.13750352376313577
1.1999999999999813,0.2630344057570888
1.2999999999999814,0.37851162316829806
1.3999999999999815,0.48542682725367486
1.4999999999999816,0.5849625006586615
1.5999999999999817,0.6780719052242965
1.6999999999999817,0.765534746494515
1.7999999999999818,0.8479969065708064
1.899999999999982,0.9259994185635817
1.999999999999982,1.0
2.099999999999982,1.0703893278981302
2.199999999999982,1.1375035237631486
2.299999999999982,1.201633861069897
2.399999999999982,1.2630344057571006
2.4999999999999822,1.3219280948147751
2.5999999999999823,1.3785116231683088
2.6999999999999824,1.4329594073172716
2.7999999999999825,1.4854268272536848
2.8999999999999826,1.5360529001540115
2.9999999999999827,1.584962500658671
3.0999999999999828,1.6322682156107056
3.199999999999983,1.6780719052243054
3.299999999999983,1.7224660245894043
3.399999999999983,1.7655347464945232
3.499999999999983,1.807354922209205
3.599999999999983,1.8479969065708144
3.6999999999999833,1.887525270754489
3.7999999999999834,1.925999418563589
3.8999999999999835,1.9634741240348694
3.9999999999999836,2.0
4.099999999999984,2.035623909788188
4.199999999999983,2.0703893278981367
4.299999999999983,2.1043366598034545
4.399999999999983,2.137503523763155
4.499999999999982,2.1699250015629685
4.599999999999982,2.2016338610699027
4.6999999999999815,2.232660756875671
4.799999999999981,2.2630344057571055
4.899999999999981,2.29278174930043
4.9999999999999805,2.32192809481478
5.09999999999998,2.3504972471607717
5.19999999999998,2.378511623168313
5.299999999999979,2.4059923597761306
5.399999999999979,2.4329594073172753
5.499999999999979,2.459431618579908
5.599999999999978,2.485426827253688
5.699999999999978,2.5109619193288673
5.799999999999978,2.5360529001540146
5.899999999999977,2.5607149544061096
5.999999999999977,2.5849625006586736
6.0999999999999766,2.6088092427289205
6.199999999999976,2.632268215610708
6.299999999999976,2.6553518286617743
6.3999999999999755,2.6780719052243076
6.499999999999975,2.700439718188666
6.599999999999975,2.722466024589406
6.699999999999974,2.7441610956183657
6.799999999999974,2.7655347464945246
6.899999999999974,2.786596361940653
6.999999999999973,2.8073549222092065
7.099999999999973,2.827819024669506
7.199999999999973,2.8479969065708155
7.299999999999972,2.8678964640449682
7.399999999999972,2.88752527075449
7.499999999999972,2.9068905956529725
7.599999999999971,2.9259994185635896
7.699999999999971,2.9448584458297558
7.7999999999999705,2.96347412403487
7.89999999999997,2.9818526533787173
7.99999999999997,3.0
8.09999999999997,3.017921907910109
8.199999999999969,3.0356239097881885
8.299999999999969,3.053111336438746
8.399999999999968,3.0703893278981376
8.499999999999968,3.087462841290113
8.599999999999968,3.104336659803455
8.699999999999967,3.121015400916681
8.799999999999967,3.1375035237631543
8.899999999999967,3.153805336121535
8.999999999999966,3.1699250015629685
9.099999999999966,3.1858665452726385
9.199999999999966,3.201633861069903
9.299999999999965,3.2172307162561107
9.399999999999965,3.232660756875671
9.499999999999964,3.247927513410115
9.599999999999964,3.263034405757106
9.699999999999964,3.277984747332687
9.799999999999963,3.29278174930043
9.899999999999963,3.3074285251582958
9.999999999999963,3.3219280948147794
